Unique_trajectory,Elev,Vinit,Vavg,Vel_diff,Duration,Deceleration ,HtBeg,HtEnd,AtmDensBeg,AtmDensPeak,AtmDensEnd,TrailLength,EnergyRecBeg,EnergyRecPeak,EnergyRecEnd,ZenithAngle,AbsMag,F,Mass_kg,Kb,IAU_code
20230101082244_5HamS,18.92544,69.35839,68.0757,1.28269,1.38,0.929485507,117.1052,87.9482,2.58E-08,2.57E-06,5.52E-06,93.944466,2.084904247,96.92602855,220.8086457,71.07456,-2.77,0.844,0.00084,6.658470694,  ICT
20230101083156_B01Kp,25.92639,27.12072,26.42932,0.6914,1.03,0.671262136,96.7417,84.7473,1.12E-06,5.10E-06,8.95E-06,27.2221996,4.713782224,23.17417082,42.35920182,64.07361,0.59,0.7,0.000191,7.21199453,  PIP
20230101084712_4sLbL,59.34317,55.40807,55.29488,0.11319,0.73,0.155054795,109.4458,76.5492,7.98E-08,1.01E-05,2.88E-05,40.3652624,1.127461825,107.4339339,347.2359427,30.65683,-1.88,0.773,0.000166,6.693821691,  ...
20230101093355_jV9za,38.13858,70.60846,68.96171,1.64675,0.27,6.099074074,114.2318,102.8976,3.74E-08,8.81E-08,2.98E-07,18.6196617,1.478632476,2.674345654,6.487167618,51.86142,-0.38,0.475,2.04E-05,6.699474126,  ...
20230101095559_RDH4S,70.93588,37.26243,36.98729,0.27514,0.24,1.146416667,87.562,79.2966,5.84E-06,1.34E-05,1.99E-05,8.8769496,23.95385074,60.50297109,93.78785625,19.06412,0.19,0.66,3.22E-05,8.106537791,  PGE
20230101105920_qrxTL,67.04203,64.48152,63.80932,0.6722,0.25,2.6888,105.006,92.5868,1.90E-07,4.94E-07,2.28E-06,15.95233,2.69684876,5.928544819,26.44149685,22.95797,-0.16,0.37,1.66E-05,7.221009991,  ...
20230101121407_f2wXA,49.01201,38.40147,36.08693,2.31454,0.44,5.260318182,97.4961,85.1551,8.65E-07,3.52E-06,7.45E-06,15.8782492,4.516786607,17.98287328,37.6785406,40.98799,-0.16,0.63,7.24E-05,7.358831513,  ...
20230101121529_HMohf,59.46774,75.11285,71.46244,3.65041,0.28,13.03717857,116.5686,98.8752,2.83E-08,1.45E-07,6.63E-07,20.0094832,0.912710242,3.005027563,10.61429582,30.53226,0.98,0.565,6.32E-06,6.573554082,  ...
20230101121928_uA7eA,74.47996,61.71777,61.4326,0.28517,0.24,1.188208333,106.981,94.6883,1.34E-07,5.29E-07,1.46E-06,14.743824,1.790270282,5.713498684,15.30162605,15.52004,-1.05,0.568,3.37E-05,7.01218091,  ...
20230101122126_q2HIV,55.7667,44.55708,44.39372,0.16336,0.21,0.777904762,97.8975,90.1755,7.98E-07,1.80E-06,3.24E-06,9.3226812,5.151688915,11.62454468,21.38638654,34.2333,0.2,0.567,2.15E-05,7.465498584,  ...
20230101122506_boHWn,79.31314,63.26988,60.67323,2.59665,0.32,8.11453125,109.5264,92.9089,8.55E-08,3.46E-07,1.99E-06,19.4154336,1.291593483,3.889524764,20.25029899,10.68686,-2.54,0.444,0.000237,6.838742585,  ...
20230101123744_IY3Fs,63.71588,58.53764,57.27733,1.26031,0.44,2.864340909,107.7866,87.824,1.17E-07,1.16E-06,4.65E-06,25.2020252,1.545367873,11.73073138,48.75070714,26.28412,-1.37,0.6,9.36E-05,6.911521361,  ...
20230101123831_Y8JGd,50.93795,61.56642,61.16582,0.4006,0.33,1.213939394,107.7648,92.5092,1.17E-07,1.04E-06,2.12E-06,20.1847206,1.979379282,13.61351262,27.90506118,39.06205,-0.85,0.743,5.34E-05,6.997835672,  ...
20230101123915_NraQO,53.94393,56.29022,54.22832,2.0619,0.28,7.363928571,109.5398,97.2424,8.53E-08,3.28E-07,8.94E-07,15.1839296,1.239686551,3.590594489,8.776585081,36.05607,-1.53,0.58,8.58E-05,6.753320872,  ...
20230101125311_Cl783,74.24103,63.41926,60.08754,3.33172,0.31,10.74748387,109.5665,93.6714,8.58E-08,2.75E-07,1.68E-06,18.6271374,1.316072298,3.23883929,17.34441306,15.75897,-2.69,0.393,0.000212,6.84730869,  ...
20230101130239_S71Ac,79.45486,58.02036,56.06478,1.95558,0.24,8.14825,110.7239,97.2306,7.03E-08,2.30E-07,8.81E-07,13.4555472,0.924144688,2.325892863,7.695511861,10.54514,-1.23,0.481,4.69E-05,6.659393564,  ...
20230101130620_ljvTX,54.40993,61.72303,61.0252,0.69783,0.32,2.18071875,107.1419,91.3875,1.33E-07,7.44E-07,2.48E-06,19.528064,2.084461339,9.481475369,31.77562328,35.59007,-1.29,0.573,7.25E-05,7.045491425,  DZB
20230101132016_4UHV8,57.71432,65.64795,63.63699,2.01096,0.49,4.104,108.9341,83.2823,9.62E-08,1.57E-06,9.33E-06,31.1821251,1.748541228,21.42683044,134.4083797,32.28568,-1.98,0.583,0.000176,6.96271856,  ...
20230104042527_3hF1n,6.81015,39.54277,38.57742,0.96535,3.15,0.306460317,101.8354,88.9138,3.72E-07,8.55E-07,3.79E-06,121.518873,13.69345234,29.45078716,137.558827,83.18985,-0.97,0.332,0.000976,7.426568389,  ...
20230104054145_3zJDI,15.27745,60.95816,60.3739,0.58426,0.24,2.434416667,98.6878,94.8424,7.13E-07,1.02E-06,1.47E-06,14.489736,26.723644,37.78523388,54.15336993,74.72255,-1.6,0.49,8.16E-05,8.005137791,  ...
20230104061503_jpluE,4.33059,40.71697,40.34902,0.36795,2.75,0.1338,103.3199,96.0047,2.83E-07,7.21E-07,1.23E-06,110.959805,17.91800395,41.30878353,69.1963895,85.66941,-0.79,0.628,0.000607,7.436884684,  QUA
20230104061544_sp9sw,74.27681,21.03916,20.50434,0.53482,1.73,0.309144509,85.128,52.4492,7.58E-06,0.000118299,0.000746584,35.4725082,10.41617946,180.6868727,1238.709893,15.72319,-0.75,0.572,0.00164,7.595351801,  ...
20230104063103_OmFh5,28.86848,26.24122,26.32579,-0.08457,1.6,-0.05285625,100.2979,79.9647,5.42E-07,7.09E-06,1.72E-05,42.121264,2.042513077,29.92398079,78.72773198,61.13152,-1.96,0.709,0.00257,6.839611758,  ...
20230104070505_307ud,8.92167,42.83049,41.79475,1.03574,1.95,0.531148718,100.5326,88.4679,4.92E-07,1.61E-06,4.63E-06,81.4997625,15.65064696,48.43749137,146.7965916,81.07833,-2.39,0.497,0.00147,7.575814767,  QUA
20230104070736_LrGrg,19.50461,63.76342,63.56742,0.196,0.64,0.30625,110.4617,97.7465,6.97E-08,4.26E-07,9.04E-07,40.6831488,3.408459397,13.97184431,27.9996038,70.49539,-0.58,0.713,6.63E-05,6.992998325,  ...
20230104080854_0EvOS,16.28827,41.43545,40.65923,0.77622,0.99,0.784060606,103.3892,92.3468,2.74E-07,1.02E-06,2.60E-06,40.2526377,4.819706505,15.31497392,39.72295977,73.71173,-0.33,0.557,0.000162,7.157680537,  QUA
20230104083404_SCtup,50.53459,61.33355,60.98989,0.34366,0.26,1.321769231,105.5624,93.5307,1.75E-07,8.96E-07,2.17E-06,15.8573714,2.685804059,10.76105477,26.43972452,39.46541,-0.5,0.627,2.87E-05,7.167285746,  ...
20230104085312_JQ8DR,17.25576,42.06155,41.47588,0.58567,1.15,0.509278261,102.1143,88.0594,3.62E-07,3.06E-06,5.52E-06,47.697262,5.868857882,46.94721946,88.90770624,72.74424,-0.79,0.753,0.000208,7.28251753,  QUA
20230104090827_ruFLw,80.9054,25.88905,25.7926,0.09645,0.51,0.189117647,83.6827,70.8984,1.08E-05,4.62E-05,6.44E-05,13.154226,22.13536917,109.0276976,152.0311175,9.0946,-1.29,0.816,0.000556,7.968662427,  ...
20230104091612_5H7Ov,18.79394,42.04172,40.7783,1.26342,1.04,1.214826923,101.9205,88.8432,3.79E-07,1.85E-06,4.88E-06,42.409432,5.593846266,24.56513779,68.85656719,71.20606,-1.3,0.58,0.000388,7.283260166,  QUA
20230104092538_YtDMO,16.63518,72.91786,70.08196,2.8359,0.24,11.81625,98.6782,93.8057,7.11E-07,1.38E-06,1.87E-06,16.8196704,33.81582649,62.1548082,81.72643997,73.36482,-2.74,0.673,0.00018,8.18043385,  ...
20230104093111_9KOo9,39.77447,65.23817,65.73371,-0.49554,0.67,-0.73961194,117.0385,89.2095,2.62E-08,2.00E-06,4.52E-06,44.0415857,0.927443304,33.7995815,82.84539116,50.22553,-1.43,0.834,0.000122,6.45146407,  JNH
20230104093204_myLa3,49.97433,56.86355,55.98325,0.8803,0.36,2.445277778,109.0469,96.9902,8.50E-08,3.11E-07,1.05E-06,20.15397,1.391294192,3.62819221,10.7234533,40.02567,-1.25,0.527,7.82E-05,6.774311648,  ...
20230104093705_iRnfA,25.02029,43.15639,42.83386,0.32253,1.69,0.190846154,103.5842,75.4664,2.59E-07,1.16E-05,3.40E-05,72.3892234,3.303915601,154.1215761,505.4266862,64.97971,-2.25,0.727,0.00142,7.087237205,  QUA
20230104094219_BPL0q,27.5209,62.51593,61.83618,0.67975,0.43,1.580813953,110.1326,100.1243,7.01E-08,2.68E-07,5.43E-07,26.5895574,2.431959899,6.469976294,11.6455513,62.4791,0.02,0.675,2.44E-05,6.903126469,  ...
20230104094724_tLHEV,32.71582,41.48067,40.649,0.83167,0.56,1.485125,97.9113,87.5481,8.51E-07,2.40E-06,5.69E-06,22.76344,6.844397871,19.31852203,48.62484413,57.28418,-0.73,0.515,0.000131,7.508129479,  ...
20230104094928_rmpxZ,27.94617,42.57881,41.24581,1.333,0.5,2.666,99.0181,89.5792,7.01E-07,2.21E-06,4.23E-06,20.622905,6.844313912,21.02913163,41.3426312,62.05383,-0.23,0.61,6.80E-05,7.48309427,  QUA
20230104095554_vkEsz,26.4686,42.51859,42.72338,-0.20479,0.64,-0.319984375,98.1189,86.7439,8.51E-07,2.46E-06,6.74E-06,27.3429632,8.614461744,25.60903007,78.4940369,63.5314,-1.14,0.476,0.000249,7.576770627,  QUA
20230104095640_6kakq,31.6596,41.72057,41.29431,0.42626,0.44,0.968772727,99.5292,92.5244,6.07E-07,1.36E-06,2.43E-06,18.1694964,5.193943147,11.20334396,20.34359288,58.3404,-0.6,0.561,6.01E-05,7.374344877,  ...
20230104095835_ifwal,29.55384,43.08649,43.42189,-0.3354,0.73,-0.459452055,100.4027,84.6198,4.98E-07,3.10E-06,8.90E-06,31.6979797,4.956620495,31.06524231,100.1613505,60.44616,-0.99,0.592,0.000191,7.336867921,  QUA
20230104100347_9KldZ,33.55011,40.75616,39.172,1.58416,0.2,7.9208,97.6375,93.2893,9.20E-07,1.35E-06,2.15E-06,7.8344,6.935393062,9.791759861,15.25112279,56.44989,1.02,0.441,1.06E-05,7.517998815,  ...
20230104100520_RPEzR,64.47287,43.65104,41.7883,1.86274,0.2,9.3137,92.2343,84.8165,2.51E-06,5.14E-06,8.60E-06,8.35766,13.78115768,28.79182055,48.84234885,25.52713,-0.33,0.562,3.66E-05,7.921937635,  ...
20230104100554_cD3DQ,26.80818,41.6063,41.40046,0.20584,0.85,0.242164706,100.3067,84.6118,5.15E-07,2.39E-06,9.02E-06,35.190391,5.180863665,23.55064367,101.1331638,63.19182,-1.35,0.491,0.000447,7.332258876,  QUA
20230104100622_btxi3,31.84349,40.99275,40.70695,0.2858,0.41,0.697073171,96.1309,87.4879,1.23E-06,2.76E-06,5.78E-06,16.6898495,9.854543159,22.73489231,50.81365441,58.15651,-1.51,0.496,0.000248,7.660658073,  QUA
20230104100626_dB9Kq,28.90077,42.62095,41.7264,0.89455,0.56,1.597410714,102.4843,91.2451,3.29E-07,1.29E-06,3.14E-06,23.366784,3.437582274,11.86589413,29.68363755,61.09923,-0.19,0.576,6.97E-05,7.149539206,  QUA
20230104100651_2HOhG,37.03011,54.24388,53.73095,0.51293,0.38,1.349815789,108.7959,97.074,8.97E-08,4.30E-07,1.00E-06,20.417761,1.663792106,5.597465077,12.17361774,52.96989,-1.6,0.654,0.000118,6.798803857,  ...
20230104101548_3B2BT,28.85318,44.401,43.53511,0.86589,1.1,0.787172727,101.7942,79.5893,3.90E-07,8.27E-06,1.96E-05,47.888621,4.287719972,96.56084005,248.9897462,61.14682,-2.35,0.735,0.00105,7.267923014,  QUA
20230104101648_i2gAU,30.0474,41.41684,41.60701,-0.19017,0.56,-0.339589286,100.4841,88.7554,4.96E-07,1.40E-06,4.63E-06,23.2999256,4.488938854,12.18374633,43.91896512,59.9526,0.99,0.432,2.55E-05,7.288466183,  QUA
20230104101701_3RhIk,33.59715,42.71949,42.94509,-0.2256,0.24,-0.94,98.0489,92.3597,8.32E-07,1.69E-06,2.50E-06,10.3068216,6.9694213,14.24821479,21.62978692,56.40285,-0.23,0.629,3.52E-05,7.525447258,  QUA
20230104101920_gh3N6,31.99234,42.34177,41.2408,1.10097,0.28,3.932035714,98.3121,92.0502,7.75E-07,1.16E-06,2.59E-06,11.547424,6.709913817,9.65664833,21.75510876,58.00766,1.23,0.316,1.12E-05,7.494322406,  QUA
20230104102314_4eh3X,32.39832,41.02759,41.52119,-0.4936,0.39,-1.265641026,99.4112,90.6145,6.17E-07,1.46E-06,3.34E-06,16.1932641,5.033751181,11.81474565,28.64231871,57.60168,0.63,0.487,1.83E-05,7.358579564,  QUA
20230104102341_2qytz,32.84763,45.25761,41.01322,4.24439,0.44,9.646340909,98.2682,90.3775,8.05E-07,2.10E-06,3.58E-06,18.0458168,7.710088381,18.44509459,29.6986059,57.15237,0.01,0.619,4.24E-05,7.577961145,  QUA
20230104102500_izJTV,36.69403,43.40958,43.08132,0.32826,1.14,0.287947368,105.6044,76.2164,1.69E-07,1.40E-05,2.99E-05,49.1127048,1.707585511,135.9374105,310.7611101,53.30597,-2.75,0.818,0.00146,6.832732169,  QUA
20230104102521_eldFU,34.01131,42.97544,42.18943,0.78601,0.76,1.034223684,101.3004,84.4037,4.21E-07,5.68E-06,9.36E-06,32.0639668,3.744178704,51.53938181,88.23228357,55.98869,-1.1,0.812,0.000271,7.233933774,  QUA
20230104102536_JvFJG,33.1246,43.08533,42.17718,0.90815,0.68,1.335514706,103.1677,88.0862,2.78E-07,2.29E-06,5.11E-06,28.6804824,2.73328143,19.73654363,46.21639047,56.8754,-0.12,0.692,7.75E-05,7.061727323,  QUA
20230104102540_6ki1x,28.98656,43.27305,43.33076,-0.05771,1.14,-0.050622807,103.0245,79.9625,2.97E-07,4.35E-06,1.84E-05,49.3970664,3.243303055,45.6626812,229.1987409,61.01344,-2.18,0.591,0.000745,7.120462774,  QUA
